sentence,label
报告期内取得和处置子公司的情况适用不适用公司名称报告期内取得和处置子公司方式对整体生产经营和业绩的影响海南瑞泽新型建材股份有限公司年年度报告全文琼海财隆建材有限公司同一控制下企业合并较小海南瑞泽中秦实业有限公司投资设立影响较大海南瑞泽生态环保技术有限公司投资设立投资建设期三亚新大兴园林生态有限公司同一控制下企业合并重大影响三亚润泽新型建筑材料有限公司转让影响较小海南文昌中睦园林有限公司转让影响较小主要控股参股公司情况说明公司全资子公司三亚新大兴园林生态有限公司年度实现营业收入万元，同比增涨，实现净利润万元同比增涨，主要是年度承接及完成的工程量增加所致,0
二公司发展战略公司将继续坚持多元化的经营理念，扎实稳步推进现有业务；积极寻求具有良好发展前景的投资项目，形成公司新的利润增长点；依托海南省优质旅游资源，适时介入旅游业；本着能收能管盈利可持续现金流优良等原则，加大力度寻求优质资产，朝生态环保产业方向加速转型,1
三年度公司经营计划年，在宏观经济增长持续放缓的大环境下，公司管理层紧密围绕年初制定的经营计划，贯彻董事会的战略部署，积极开展各项工作，包括发行股份收购大兴园林剥离亏损企业三亚润泽推动金岗水泥的业务发展及节能改造项目进展投资与参股多家公司推动晶英石产品市场化转变进程等，基本完成年初既定的经营目标,1
依照公司长期发展战略，加快并购扩张步伐，加快战略转型，加速向生态环保产业方向转型，同时公司会依托海南省优质旅游资源，适时介入旅游业,1
新投资项目不确定性风险海南瑞泽新型建材股份有限公司年年度报告全文年度，为进一步拓宽公司盈利渠道提升公司盈利能力增强公司的市场竞争力，公司先后投资设立瑞泽环保参股上海隆筹金融信息服务有限公司合资设立瑞泽中秦合资设立华信瑞泽有限公司以及参股新疆煤炭交易所有限公司，但受地域专业政策管理市场人才等诸多不确定因素的影响，上述投资项目均存在无法实现公司预期效益的风险,0
董事会报告一概述报告期内，公司在稳定主业的前提下，继续按照既定的发展规划推进企业向园林绿化生态环保旅游行业战略转型，力争早日实现企业轻资产现金流优良盈利能力提高可持续发展的目标,1
为扩大公司的发展空间扩展公司生态环保产业，从而走出海南岛，实现企业多元化发展战略，公司于报告期内购买了佛山市绿润环境管理有限公司的股权,1
本次购买优质环保资产是公司向生态环保产业迈出的又一坚实步伐，能够提升公司盈利能力以及整体抗风险能力，同时能够推动公司产业结构调整以及战略转型升级,1
为充分利用公司所在地海南岛得天独厚的地理区位优势以及海南岛丰富的旅游资源，推进公司向园林绿化生态环保旅游行业战略转型并借力国际旅游岛升级，公司于报告期内投资设立了海南瑞泽旅游控股有限公司，以培育新的产业机会,0
依照公司长期发展战略，时刻把握市场新动向，积极寻求优质资产，继续并购扩张步伐，拓宽公司业务范围，加快公司向园林绿化生态环保旅游等产业方向的战略转型步伐,1
海南瑞泽新型建材股份有限公司年半年度报告全文年月，公司购买了佛山市绿润环境管理有限公司的股权，以通过购买优质资产，调整产业结构，进一步扩展环保产业，提升公司整体抗风险能力和业绩回报能力,1
年月，公司投资设立了海南瑞泽旅游控股有限公司，以充分利用海南岛得天独厚的地理区位优势以及海南岛丰富的旅游资源，推进公司向生态环保园林绿化旅游行业战略转型,1
三主营业务构成情况单位元营业收入比上年营业成本比上年毛利率比上年同营业收入营业成本毛利率同期增减同期增减期增减分行业非金属矿物制品业土木工程建筑业分产品商品混凝土业务水泥园林绿化工程分地区海南省内海南省外四核心竞争力分析报告期内，公司核心竞争力未发生重大变化，与公司年年度报告中的内容保持一致，具体如下区位优势海南省是我国唯一属于热带气候的省份，拥有独特的气候和自然环境，苗木资源和植物生长习性与我国其他省市存在较大差异,0
海南瑞泽新型建材股份有限公司年半年度报告全文募集资金承诺项目情况适用不适用单位万元是否已截至期末项目达到项目可行募集资金调整后投截至期末本报告期承诺投资项目和超募变更项本报告期投资进度预定可使是否达到性是否发承诺投资资总额累计投入实现的效资金投向目含部投入金额用状态日预计效益生重大变总额金额益分变更期化承诺投资项目年儋州搅拌站否月否否日年澄迈搅拌站否月否否日儋州新型墙体材料生是否是产厂澄迈新型墙体材料生是否是产厂琼海新型墙体材料生是否是产厂年技术研发中心建设项是月否否目日年商品混凝土示范生产否月否否基地及总部基地日节余募集资金永久性否是否补充流动资金节余募集资金永久性否是否补充流动资金年原料粉磨系统节能技否月否否术改造项目日年水泥粉磨系统节能技否月否否术改造项目日补充金岗水泥流动资否是否金恩平苗木基地建设项否年否否海南瑞泽新型建材股份有限公司年半年度报告全文目月日补充园林工程营运资否否否金暂时补充流动资金否是否承诺投资项目小计超募资金投向超募资金永久补充流是否动资金超募资金投向小计合计未达到计划进度或预由于国家对房地产市场调控影响，房屋建设新开工面积总量持续萎缩，导致募投项目的产能未能充计收益的情况和原因分释放；同时，儋州澄迈等地区竞争激烈，商品混凝土销售价格持续走低，因此，儋州总部基分具体项目地搅拌站项目的经济效益今年虽然略有好转，但仍未能达到预期,0
现金分红政策的专项说明是否符合公司章程的规定或股东大会决议的要求是分红标准和比例是否明确和清晰是相关的决策程序和机制是否完备是独立董事是否履职尽责并发挥了应有的作用是中小股东是否有充分表达意见和诉求的机会，其合法权益是否得到了充分保护是现金分红政策进行调整或变更的，条件及程序是否合规透明是十本报告期利润分配或资本公积金转增股本预案适用不适用公司计划半年度不派发现金红利，不送红股，不以公积金转增股本,0
报告期内，在稳定主业的前提下，公司继续按照既定的发展规划推进企业向园林绿化生态环保行业战略转型，力争早日实现企业轻资产现金流优良盈利能力提高可持续发展的目标,1
